intersection,probability
"('<wordnet_theologian_110705615>', '<wordnet_climber_109929298>')",0.00023837902264600716
"('<wordnet_theologian_110705615>', '<wordnet_tennis_player_110701180>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_saint_110546850>')",0.04803337306317044
"('<wordnet_theologian_110705615>', '<wordnet_diver_110019552>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_victim_110752093>')",0.010488676996424315
"('<wordnet_theologian_110705615>', '<wordnet_snowboarder_110617665>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_poet_110444194>')",0.037544696066746125
"('<wordnet_theologian_110705615>', '<wordnet_mass_murderer_110298343>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_bowler_109870096>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_pope_110453533>')",0.014421930870083432
"('<wordnet_theologian_110705615>', '<wordnet_doctor_110020890>')",0.01871275327771156
"('<wordnet_theologian_110705615>', '<wordnet_coach_109931640>')",0.00023837902264600716
"('<wordnet_theologian_110705615>', '<wordnet_dodo_110022908>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_swimmer_110683349>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_synthesist_110687231>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_lama_110243664>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_commanding_officer_109941964>')",0.003098927294398093
"('<wordnet_theologian_110705615>', '<wordnet_sumo_wrestler_110674713>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_spouse_110640620>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_performer_110415638>')",0.003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_judge_110225219>')",0.002622169249106079
"('<wordnet_theologian_110705615>', '<wordnet_dramatist_110030277>')",0.004410011918951132
"('<wordnet_theologian_110705615>', '<wordnet_spree_killer_110581648>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_model_110324560>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_film_director_110088200>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_military_officer_110317007>')",0.011442193087008343
"('<wordnet_theologian_110705615>', '<wordnet_politician_110450303>')",0.03504171632896305
"('<wordnet_theologian_110705615>', '<wordnet_singer_110599806>')",0.0014302741358760429
"('<wordnet_theologian_110705615>', '<wordnet_campaigner_109889691>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_premier_109907196>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_governor_general_110140597>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_suspect_110681383>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_surfer_110679054>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_ballplayer_109835506>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_supplier_110677271>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_bishop_109857200>')",0.133373063170441
"('<wordnet_theologian_110705615>', '<wordnet_presenter_110466387>')",0.0009535160905840286
"('<wordnet_theologian_110705615>', '<wordnet_chess_player_109915834>')",0.00023837902264600716
"('<wordnet_theologian_110705615>', '<wordnet_hockey_player_110179291>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_mayor_110303814>')",0.000834326579261025
"('<wordnet_theologian_110705615>', '<wordnet_golfer_110136959>')",0.0004767580452920143
"('<wordnet_theologian_110705615>', '<wordnet_football_player_110101634>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_chemist_109913824>')",0.0011918951132300357
"('<wordnet_theologian_110705615>', '<wordnet_playmate_110441037>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_trade_unionist_110720964>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_professional_110480253>')",0.1938021454112038
"('<wordnet_theologian_110705615>', '<wordnet_mountaineer_110334567>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_journalist_110224578>')",0.008104886769964244
"('<wordnet_theologian_110705615>', '<wordnet_director_110014939>')",0.0011918951132300357
"('<wordnet_theologian_110705615>', '<wordnet_cyclist_109986189>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_president_110467179>')",0.03384982121573302
"('<wordnet_theologian_110705615>', '<wordnet_actor_109765278>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_economist_110043643>')",0.002502979737783075
"('<wordnet_theologian_110705615>', '<wordnet_professional_110480583>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_rabbi_110502329>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_detainee_110009162>')",0.00023837902264600716
"('<wordnet_theologian_110705615>', '<wordnet_national_109625401>')",0.0057210965435041715
"('<wordnet_theologian_110705615>', '<wordnet_ski_jumper_110605375>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_writer_110794014>')",0.42193087008343266
"('<wordnet_theologian_110705615>', '<wordnet_chief_justice_109916788>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_skater_110604491>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_antipope_109797375>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_commissioner_109943811>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_first_lady_110092880>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_official_110372373>')",0.03063170441001192
"('<wordnet_theologian_110705615>', '<wordnet_noble_110271677>')",0.002622169249106079
"('<wordnet_theologian_110705615>', '<wordnet_martyr_110296618>')",0.007389749702026222
"('<wordnet_theologian_110705615>', '<wordnet_scientist_110560637>')",0.06019070321811681
"('<wordnet_theologian_110705615>', '<wordnet_member_110307234>')",0.06769964243146603
"('<wordnet_theologian_110705615>', '<wordnet_representative_110522035>')",0.03635280095351609
"('<wordnet_theologian_110705615>', '<wordnet_sender_110578762>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_governor_110140314>')",0.0013110846245530394
"('<wordnet_theologian_110705615>', '<wordnet_gymnast_110153594>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_scholar_110557854>')",1.0
"('<wordnet_theologian_110705615>', '<wordnet_sailor_110546633>')",0.000834326579261025
"('<wordnet_theologian_110705615>', '<wordnet_minister_110320863>')",0.07199046483909416
"('<wordnet_theologian_110705615>', '<wordnet_pirate_110435367>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_composer_109947232>')",0.006436233611442193
"('<wordnet_theologian_110705615>', '<wordnet_soldier_110622053>')",0.0028605482717520858
"('<wordnet_theologian_110705615>', '<wordnet_speedskater_110634849>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_player_110439851>')",0.0019070321811680572
"('<wordnet_theologian_110705615>', '<wordnet_patriarch_110406905>')",0.006555423122765197
"('<wordnet_theologian_110705615>', '<wordnet_wrestler_110793168>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_sports_announcer_110639637>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_football_official_110101427>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_boxer_109870208>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_artist_109812338>')",0.02443384982121573
"('<wordnet_theologian_110705615>', '<wordnet_celebrity_109903153>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_person_100007846>')",1.0
"('<wordnet_theologian_110705615>', '<wordnet_spy_110641755>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_engineer_109615807>')",0.0011918951132300357
"('<wordnet_theologian_110705615>', '<wordnet_king_110231515>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_samurai_110549763>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_horseman_110185793>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_actress_109767700>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_state_senator_110650076>')",0.00023837902264600716
"('<wordnet_theologian_110705615>', '<wordnet_ward_110767020>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_sovereign_110628644>')",0.0015494636471990466
"('<wordnet_theologian_110705615>', '<wordnet_referee_110514429>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_bodybuilder_109862845>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_head_110162991>')",0.09880810488676997
"('<wordnet_theologian_110705615>', '<wordnet_historian_110177150>')",0.07568533969010727
"('<wordnet_theologian_110705615>', '<wordnet_officeholder_110371450>')",0.01835518474374255
"('<wordnet_theologian_110705615>', '<wordnet_emperor_110053004>')",0.0005959475566150178
"('<wordnet_theologian_110705615>', '<wordnet_cricketer_109977326>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_dancer_109989502>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_curate_109983572>')",0.013945172824791418
"('<wordnet_theologian_110705615>', '<wordnet_abbot_109754404>')",0.011918951132300357
"('<wordnet_theologian_110705615>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_vice_president_110751265>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_archbishop_109805151>')",0.03301549463647199
"('<wordnet_theologian_110705615>', '<wordnet_religious_person_109628382>')",0.3603098927294398
"('<wordnet_theologian_110705615>', '<wordnet_cardinal_109894143>')",0.015733015494636474
"('<wordnet_theologian_110705615>', '<wordnet_philosopher_110423589>')",0.14076281287246722
"('<wordnet_theologian_110705615>', '<wordnet_rider_110529965>')",0.0003575685339690107
"('<wordnet_theologian_110705615>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_fencer_110085217>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_basketball_player_109842047>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_criminal_109977660>')",0.00166865315852205
"('<wordnet_theologian_110705615>', '<wordnet_academician_109759069>')",0.11787842669845054
"('<wordnet_theologian_110705615>', '<wordnet_musician_110339966>')",0.011203814064362336
"('<wordnet_theologian_110705615>', '<wordnet_athlete_109820263>')",0.0011918951132300357
"('<wordnet_theologian_110705615>', '<wordnet_mathematician_110301261>')",0.01299165673420739
"('<wordnet_theologian_110705615>', '<wordnet_policeman_110448983>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_architect_109805475>')",0.0007151370679380214
"('<wordnet_theologian_110705615>', '<wordnet_woman_110787470>')",0.009177592371871275
"('<wordnet_theologian_110705615>', '<wordnet_peer_109626238>')",0.08152562574493445
"('<wordnet_theologian_110705615>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_photographer_110426749>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_theologian_110705615>', '<wordnet_pilot_110433164>')",0.00011918951132300358
"('<wordnet_theologian_110705615>', '<wordnet_person_100007846>')",1.0
"('<wordnet_president_110468962>', '<wordnet_senator_110578471>')",0.00706547338671691
"('<wordnet_president_110468962>', '<wordnet_pool_player_110453184>')",0.0
"('<wordnet_president_110468962>', '<wordnet_calculator_109887034>')",0.0009420631182289214
"('<wordnet_president_110468962>', '<wordnet_murderer_110338707>')",0.0
"('<wordnet_president_110468962>', '<wordnet_couturier_109972157>')",0.002826189354686764
"('<wordnet_president_110468962>', '<wordnet_soccer_player_110618342>')",0.013659915214319359
"('<wordnet_president_110468962>', '<wordnet_ambassador_109787534>')",0.01460197833254828
"('<wordnet_president_110468962>', '<wordnet_comedian_109940146>')",0.001413094677343382
"('<wordnet_president_110468962>', '<wordnet_speaker_110630188>')",0.005652378709373528
"('<wordnet_president_110468962>', '<wordnet_leader_109623038>')",1.0
"('<wordnet_president_110468962>', '<wordnet_lacrosse_player_110242682>')",0.0
"('<wordnet_president_110468962>', '<wordnet_volleyball_player_110759047>')",0.0009420631182289214
"('<wordnet_president_110468962>', '<wordnet_serial_killer_110581464>')",0.0
"('<wordnet_president_110468962>', '<wordnet_civil_servant_109925459>')",0.00800753650494583
"('<wordnet_president_110468962>', '<wordnet_climber_109929298>')",0.0004710315591144607
"('<wordnet_president_110468962>', '<wordnet_tennis_player_110701180>')",0.003297220913801225
"('<wordnet_president_110468962>', '<wordnet_saint_110546850>')",0.001413094677343382
"('<wordnet_president_110468962>', '<wordnet_diver_110019552>')",0.0
"('<wordnet_president_110468962>', '<wordnet_victim_110752093>')",0.022138483278379653
"('<wordnet_president_110468962>', '<wordnet_snowboarder_110617665>')",0.0
"('<wordnet_president_110468962>', '<wordnet_poet_110444194>')",0.005652378709373528
"('<wordnet_president_110468962>', '<wordnet_mass_murderer_110298343>')",0.0
"('<wordnet_president_110468962>', '<wordnet_bowler_109870096>')",0.0
"('<wordnet_president_110468962>', '<wordnet_pope_110453533>')",0.0
"('<wordnet_president_110468962>', '<wordnet_doctor_110020890>')",0.009420631182289214
"('<wordnet_president_110468962>', '<wordnet_coach_109931640>')",0.008478568064060292
"('<wordnet_president_110468962>', '<wordnet_dodo_110022908>')",0.0
"('<wordnet_president_110468962>', '<wordnet_swimmer_110683349>')",0.0023551577955723034
"('<wordnet_president_110468962>', '<wordnet_synthesist_110687231>')",0.0
"('<wordnet_president_110468962>', '<wordnet_lama_110243664>')",0.001413094677343382
"('<wordnet_president_110468962>', '<wordnet_commanding_officer_109941964>')",0.044747998115873766
"('<wordnet_president_110468962>', '<wordnet_sumo_wrestler_110674713>')",0.0
"('<wordnet_president_110468962>', '<wordnet_spouse_110640620>')",0.0023551577955723034
"('<wordnet_president_110468962>', '<wordnet_performer_110415638>')",0.012246820536975978
"('<wordnet_president_110468962>', '<wordnet_judge_110225219>')",0.023551577955723033
"('<wordnet_president_110468962>', '<wordnet_dramatist_110030277>')",0.00706547338671691
"('<wordnet_president_110468962>', '<wordnet_spree_killer_110581648>')",0.0
"('<wordnet_president_110468962>', '<wordnet_model_110324560>')",0.0023551577955723034
"('<wordnet_president_110468962>', '<wordnet_film_director_110088200>')",0.003297220913801225
"('<wordnet_president_110468962>', '<wordnet_military_officer_110317007>')",0.1267074894017899
"('<wordnet_president_110468962>', '<wordnet_politician_110450303>')",0.25482807348092323
"('<wordnet_president_110468962>', '<wordnet_singer_110599806>')",0.004710315591144607
"('<wordnet_president_110468962>', '<wordnet_campaigner_109889691>')",0.0
"('<wordnet_president_110468962>', '<wordnet_premier_109907196>')",0.010833725859632595
"('<wordnet_president_110468962>', '<wordnet_governor_general_110140597>')",0.0
"('<wordnet_president_110468962>', '<wordnet_suspect_110681383>')",0.0
"('<wordnet_president_110468962>', '<wordnet_surfer_110679054>')",0.0
"('<wordnet_president_110468962>', '<wordnet_ballplayer_109835506>')",0.0009420631182289214
"('<wordnet_president_110468962>', '<wordnet_supplier_110677271>')",0.0
"('<wordnet_president_110468962>', '<wordnet_bishop_109857200>')",0.001413094677343382
"('<wordnet_president_110468962>', '<wordnet_presenter_110466387>')",0.005652378709373528
"('<wordnet_president_110468962>', '<wordnet_chess_player_109915834>')",0.0004710315591144607
"('<wordnet_president_110468962>', '<wordnet_hockey_player_110179291>')",0.00800753650494583
"('<wordnet_president_110468962>', '<wordnet_mayor_110303814>')",0.03485633537447009
"('<wordnet_president_110468962>', '<wordnet_golfer_110136959>')",0.001413094677343382
"('<wordnet_president_110468962>', '<wordnet_football_player_110101634>')",0.06170513424399435
"('<wordnet_president_110468962>', '<wordnet_chemist_109913824>')",0.003297220913801225
"('<wordnet_president_110468962>', '<wordnet_playmate_110441037>')",0.0
"('<wordnet_president_110468962>', '<wordnet_trade_unionist_110720964>')",0.002826189354686764
"('<wordnet_president_110468962>', '<wordnet_professional_110480253>')",0.09467734338200659
"('<wordnet_president_110468962>', '<wordnet_mountaineer_110334567>')",0.0004710315591144607
"('<wordnet_president_110468962>', '<wordnet_journalist_110224578>')",0.023080546396608573
"('<wordnet_president_110468962>', '<wordnet_director_110014939>')",0.3075836081017428
