ConceptA(x),"Predicate(x,y)",ConceptB(y),Probability
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/formerNames,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/benefactor,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/divname,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/allWriting,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/relegation,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/pope,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ministersResponsible,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/chief7Position,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/rd6Team,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/deputyPresident,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/executiveDirector,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/imprints,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/athleticDirector,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/auxiliaryBishops,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/rHeadLabel,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/premierName,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/women'sTechnicalDirector,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/medium,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/influenced,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/championInSingleMale,http://dbpedia.org/ontology/Person,0.000458412
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/ontology/Person,0.038612796
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/notableCommander,http://dbpedia.org/ontology/Person,0.020049509
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/Person,0.001548951
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/chairman,http://dbpedia.org/ontology/Person,0.002957966
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/captain,http://dbpedia.org/ontology/Person,0.00331987
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ideology,http://dbpedia.org/ontology/Person,0.000622476
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/foundation,http://dbpedia.org/ontology/Person,0.001348697
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/gm,http://dbpedia.org/ontology/Person,0.000480127
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/leader4Title,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/patronSaint,http://dbpedia.org/ontology/Person,0.001196698
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/product,http://dbpedia.org/ontology/Person,0.002019427
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/author,http://dbpedia.org/ontology/Person,0.000253333
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/Person,0.006321265
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/ground,http://dbpedia.org/ontology/Person,0.002381332
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/minister2Name,http://dbpedia.org/ontology/Person,0.00082273
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/ontology/Person,0.00042946
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/parent,http://dbpedia.org/ontology/Person,0.000702095
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/subsid,http://dbpedia.org/ontology/Person,0.000253333
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/Person,0.000113397
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/subdivision,http://dbpedia.org/ontology/Person,4.10E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ruAmateurclubs,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/canonizedPlace,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/motto,http://dbpedia.org/ontology/Person,0.000127873
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/league,http://dbpedia.org/ontology/Person,0.000521142
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/Person,0.000120635
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ceremonialChief,http://dbpedia.org/ontology/Person,0.000499428
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/Person,3.38E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/eventEnd,http://dbpedia.org/ontology/Person,1.45E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/bench1C,http://dbpedia.org/ontology/Person,0.000142349
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/starterPf,http://dbpedia.org/ontology/Person,0.000159238
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/successors,http://dbpedia.org/ontology/Person,1.93E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/countries,http://dbpedia.org/ontology/Person,7.48E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/youthWing,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/deputyminister1Name,http://dbpedia.org/ontology/Person,0.000357079
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/2ndregionalName,http://dbpedia.org/ontology/Person,1.93E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/executiveProducer,http://dbpedia.org/ontology/Person,1.45E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/currentCommander,http://dbpedia.org/ontology/Person,0.000197841
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/staff,http://dbpedia.org/ontology/Person,0.000480127
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/addnlLocationCountry,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ownership,http://dbpedia.org/ontology/Person,6.51E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/p,http://dbpedia.org/ontology/Person,0.000330539
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/aircraftFighter,http://dbpedia.org/ontology/Person,0.000316063
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/Person,8.69E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/archaeologists,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/formerSeries,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/topTryScorer,http://dbpedia.org/ontology/Person,6.27E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/list2.,http://dbpedia.org/ontology/Person,0.000337778
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/mp,http://dbpedia.org/ontology/Person,0.00040292
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/creator,http://dbpedia.org/ontology/Person,0.000115809
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/data,http://dbpedia.org/ontology/Person,8.69E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/previous,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/editors,http://dbpedia.org/ontology/Person,1.21E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/commandStructure,http://dbpedia.org/ontology/Person,0.000489777
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/colonelOfTheRegiment,http://dbpedia.org/ontology/Person,0.000135111
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/religiousAffiliation,http://dbpedia.org/ontology/Person,5.55E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/content,http://dbpedia.org/ontology/Person,9.65E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/i,http://dbpedia.org/ontology/Person,4.34E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/keyStaff,http://dbpedia.org/ontology/Person,1.21E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/bronzeMedalist,http://dbpedia.org/ontology/Person,4.34E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/chief2Position,http://dbpedia.org/ontology/Person,8.44E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ministerType,http://dbpedia.org/ontology/Person,1.21E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/trust,http://dbpedia.org/ontology/Person,5.55E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/rivalSchool,http://dbpedia.org/ontology/Person,2.65E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/instruments,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/ontology/Person,3.86E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/Person,3.86E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/founderName,http://dbpedia.org/ontology/Person,7.24E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/terrChan,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/standingCommittee,http://dbpedia.org/ontology/Person,3.38E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/mayor,http://dbpedia.org/ontology/Person,7.24E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/centrehalfback,http://dbpedia.org/ontology/Person,5.55E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/genSec,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/residence,http://dbpedia.org/ontology/Person,7.24E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/mainShareholder,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/t20iCaptain,http://dbpedia.org/ontology/Person,1.93E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/votingSystem,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/arena,http://dbpedia.org/ontology/Person,3.38E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/state,http://dbpedia.org/ontology/Person,4.58E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/sealCaption,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/currentChampion,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/discoverer,http://dbpedia.org/ontology/Person,1.45E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/speaker,http://dbpedia.org/ontology/Person,2.17E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/colors,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ffff,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/housingAndUrbanDevelopment,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/defense,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/justice,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/signers,http://dbpedia.org/ontology/Person,1.69E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/deputyLeader,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/ref,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/launchRocket,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/module,http://dbpedia.org/ontology/Person,4.83E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/assembly,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/aircraftTransport,http://dbpedia.org/ontology/Person,2.17E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/afterElection,http://dbpedia.org/ontology/Person,1.21E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/portrayer,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/receiver,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/second,http://dbpedia.org/ontology/Person,1.21E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/domesticcup3Winners,http://dbpedia.org/ontology/Person,2.65E-05
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/athleticsAffiliations,http://dbpedia.org/ontology/Person,9.65E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/domesticcup3winners,http://dbpedia.org/ontology/Person,2.41E-06
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/property/executive,http://dbpedia.org/ontology/Person,2.41E-06
