"Predicate(x,y)",ConceptA(y),ConceptB(x),Probability
http://dbpedia.org/property/playerOfOdiSeries,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0045045045045045045
http://dbpedia.org/property/playerOfTwenty20Series,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0036363636363636364
http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.028169014084507043
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.000370919881305638
http://dbpedia.org/property/formerNames,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.5714285714285714
http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0004725897920604915
http://dbpedia.org/property/benefactor,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/divname,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.3333333333333333
http://dbpedia.org/property/allWriting,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.00042426813746287653
http://dbpedia.org/property/relegation,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/pope,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.05
http://dbpedia.org/property/ministersResponsible,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/chief7Position,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/rd6Team,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.029411764705882353
http://dbpedia.org/property/deputyPresident,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/executiveDirector,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.14285714285714285
http://dbpedia.org/property/imprints,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/athleticDirector,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.006802721088435374
http://dbpedia.org/property/auxiliaryBishops,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0078125
http://dbpedia.org/property/rHeadLabel,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/premierName,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.5
http://dbpedia.org/property/women'sTechnicalDirector,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/medium,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.02127659574468085
http://dbpedia.org/ontology/influenced,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.00012822156686754713
http://dbpedia.org/ontology/championInSingleMale,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.023007992249939452
http://dbpedia.org/ontology/bandMember,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/notableCommander,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.327217125382263
http://dbpedia.org/property/chairman,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.1991876523151909
http://dbpedia.org/property/captain,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.13863979848866498
http://dbpedia.org/property/ideology,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.8269230769230769
http://dbpedia.org/property/foundation,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.9654576856649395
http://dbpedia.org/property/gm,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.1670864819479429
http://dbpedia.org/property/leader4Title,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/patronSaint,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/product,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/author,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0023581727529982483
http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.3019128831528002
http://dbpedia.org/ontology/ground,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.8357324301439458
http://dbpedia.org/property/minister2Name,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/affiliation,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.4218009478672986
http://dbpedia.org/property/parent,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.9208860759493671
http://dbpedia.org/property/subsid,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.9210526315789473
http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0009683733388276502
http://dbpedia.org/ontology/subdivision,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.003552769070010449
http://dbpedia.org/property/ruAmateurclubs,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.08
http://dbpedia.org/ontology/canonizedPlace,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.1
http://dbpedia.org/property/motto,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.828125
http://dbpedia.org/property/league,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.453781512605042
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0008880679194344784
http://dbpedia.org/property/ceremonialChief,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0002962085308056872
http://dbpedia.org/property/eventEnd,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.10714285714285714
http://dbpedia.org/property/bench1C,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.24789915966386555
http://dbpedia.org/property/starterPf,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.24175824175824176
http://dbpedia.org/property/successors,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/countries,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.23134328358208955
http://dbpedia.org/ontology/youthWing,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/deputyminister1Name,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/2ndregionalName,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/executiveProducer,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0006237654641854663
http://dbpedia.org/property/currentCommander,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.8913043478260869
http://dbpedia.org/property/staff,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.9045454545454545
http://dbpedia.org/property/addnlLocationCountry,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/ownership,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.29347826086956524
http://dbpedia.org/property/p,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0054570802628958375
http://dbpedia.org/property/aircraftFighter,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0012507817385866166
http://dbpedia.org/property/archaeologists,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.005249343832020997
http://dbpedia.org/property/formerSeries,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.04878048780487805
http://dbpedia.org/property/topTryScorer,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.07471264367816093
http://dbpedia.org/property/list2.,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.9859154929577465
http://dbpedia.org/property/mp,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.12092686459087618
http://dbpedia.org/property/creator,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0026048732837683835
http://dbpedia.org/property/data,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.025192442267319804
http://dbpedia.org/property/previous,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0273972602739726
http://dbpedia.org/property/editors,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.004351610095735422
http://dbpedia.org/property/commandStructure,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/colonelOfTheRegiment,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/religiousAffiliation,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.5111111111111111
http://dbpedia.org/property/content,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.34782608695652173
http://dbpedia.org/property/i,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.20224719101123595
http://dbpedia.org/property/keyStaff,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.7142857142857143
http://dbpedia.org/ontology/bronzeMedalist,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.002301201738685758
http://dbpedia.org/property/chief2Position,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/ministerType,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/trust,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.92
http://dbpedia.org/ontology/rivalSchool,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/instruments,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.014388489208633094
http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.00022129401676302177
http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.00038671629525789143
http://dbpedia.org/property/founderName,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.03296703296703297
http://dbpedia.org/property/terrChan,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/standingCommittee,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/mayor,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.007228915662650603
http://dbpedia.org/property/centrehalfback,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.11386138613861387
http://dbpedia.org/property/genSec,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/ontology/residence,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.001359311282283643
http://dbpedia.org/property/mainShareholder,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/t20iCaptain,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/votingSystem,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/arena,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.15555555555555556
http://dbpedia.org/property/state,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.05637982195845697
http://dbpedia.org/property/sealCaption,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,1.0
http://dbpedia.org/property/currentChampion,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.05405405405405406
http://dbpedia.org/property/discoverer,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.0023837902264600714
http://dbpedia.org/property/speaker,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.025069637883008356
http://dbpedia.org/property/colors,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.5714285714285714
http://dbpedia.org/property/ffff,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.005780346820809248
http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.00020984156961494072
http://dbpedia.org/property/housingAndUrbanDevelopment,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.13333333333333333
http://dbpedia.org/property/defense,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.05128205128205128
http://dbpedia.org/property/justice,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.01762114537444934
http://dbpedia.org/property/signers,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.058823529411764705
http://dbpedia.org/property/deputyLeader,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.5
http://dbpedia.org/property/ref,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.03333333333333333
http://dbpedia.org/property/launchRocket,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Organisation,0.007936507936507936
